Year,JD,Month,Day,Air Temp,Rainfall,Wind Speed,Wind direction,Net SW Radiation,Net LW Radiation ,Net Radiation,,,,,,,
2008,185,7,4,5.64,0,3.06,187.62,258.67,-64.37,194.29,,,,,,,
2008,186,7,5,7.72,0,3.85,237.79,268.31,-80.14,188.18,,,,,,,
2008,187,7,6,9.36,0,2.42,255.90,260.04,-75.83,184.21,,,,,,,
2008,188,7,7,5.72,0,3.43,213.23,142.26,-34.34,107.93,,,,,,,
2008,189,7,8,4.96,0,2.31,129.83,224.14,-58.18,165.97,,,,,,,
2008,190,7,9,9.13,0,4.32,67.44,242.48,-84.11,158.38,,,,,,,
2008,191,7,10,4.89,0,4.98,306.65,231.61,-63.24,168.36,,,,,,,
2008,192,7,11,6.71,0,3.26,319.32,253.49,-76.99,176.50,,,,,,,
2008,193,7,12,9.90,0,1.92,80.59,179.06,-47.05,132.00,,,,,,,
2008,194,7,13,12.94,0,3.47,80.91,225.29,-64.20,161.09,,,,,,,
2008,195,7,14,5.05,0,4.72,94.06,93.62,-18.13,75.48,,,,,,,
2008,196,7,15,5.29,0,7.06,201.44,198.22,-46.44,151.78,,,,,,,
2008,197,7,16,4.65,0,4.30,329.14,190.74,-48.53,142.23,,,,,,,
2008,198,7,17,7.03,0,2.78,167.19,232.38,-61.97,170.41,,,,,,,
2008,199,7,18,9.02,0,4.17,58.70,235.93,-72.56,163.36,,,,,,,
2008,200,7,19,5.59,0,3.20,34.63,212.50,-46.78,165.73,,,,,,,
2008,201,7,20,6.54,0,4.37,65.93,237.86,-59.11,178.76,,,,,,,
2008,202,7,21,5.12,0,4.60,44.65,236.22,-63.74,172.48,,,,,,,
2008,203,7,22,5.20,0,3.74,47.22,200.64,-39.85,160.79,,,,,,,
2008,204,7,23,5.97,0,4.79,49.65,45.36,-6.44,38.92,,,,,,,
2008,205,7,24,6.79,0,3.45,37.95,141.92,-24.33,117.60,,,,,,,
2008,206,7,25,12.60,0,3.09,130.28,186.74,-53.81,132.94,,,,,,,
2008,207,7,26,15.62,0,2.76,117.60,162.86,-52.56,110.30,,,,,,,
2008,208,7,27,17.64,0,2.37,223.14,201.93,-63.47,138.45,,,,,,,
2008,209,7,28,18.20,0,2.14,128.59,124.29,-36.85,87.43,,,,,,,
2008,210,7,29,18.29,0,2.34,143.47,111.40,-33.55,77.85,,,,,,,
2008,211,7,30,19.39,0,4.20,210.63,142.69,-45.94,96.75,,,,,,,
2008,212,7,31,13.64,0,2.57,201.08,142.58,-48.03,94.55,,,,,,,
2008,213,8,1,12.07,0,3.09,209.90,52.12,-14.18,37.94,,,,,,,
2008,214,8,2,12.01,0,3.32,237.48,152.60,-53.35,99.24,,,,,,,
2008,215,8,3,12.50,0,2.97,101.29,42.84,-20.96,21.88,,,,,,,
2008,216,8,4,15.13,0,3.78,114.98,172.87,-67.06,105.80,,,,,,,
2008,217,8,5,15.08,0,4.26,218.35,146.04,-57.44,88.60,,,,,,,
2008,218,8,6,6.87,0,3.93,207.82,107.55,-29.04,78.52,,,,,,,
2008,219,8,7,7.50,0,4.16,63.10,157.08,-54.91,102.18,,,,,,,
2008,220,8,8,7.65,0,2.39,114.75,95.39,-30.02,65.37,,,,,,,
2008,221,8,9,5.99,0,4.96,311.37,39.69,-5.37,34.32,,,,,,,
2008,222,8,10,4.82,0,4.44,319.26,89.32,-18.07,71.25,,,,,,,
2008,223,8,11,5.19,0,4.75,320.16,30.24,-3.74,26.50,,,,,,,
2008,224,8,12,8.59,0,3.22,201.14,169.28,-28.72,140.55,,,,,,,
2008,225,8,13,10.23,0,2.03,123.80,126.69,-38.38,88.32,,,,,,,
2008,226,8,14,8.87,0,2.11,62.75,72.54,-3.10,69.44,,,,,,,
2008,227,8,15,8.93,0,3.97,245.83,71.27,-13.92,57.34,,,,,,,
2008,228,8,16,5.47,0,2.51,317.38,45.15,-6.18,38.97,,,,,,,
2008,229,8,17,7.32,0,2.90,206.01,134.98,-26.03,108.94,,,,,,,
2008,230,8,18,8.28,0,4.64,237.56,143.07,-54.93,88.14,,,,,,,
2008,231,8,19,6.41,0,2.94,312.25,81.98,-19.41,62.56,,,,,,,
2008,232,8,20,7.72,0,2.15,182.34,167.68,-59.31,108.37,,,,,,,
2008,233,8,21,9.99,0,3.99,144.60,164.04,-71.21,92.83,,,,,,,
2008,234,8,22,11.51,0,3.71,145.55,153.03,-64.91,88.12,,,,,,,
2008,235,8,23,9.19,0,2.60,220.71,144.13,-48.55,95.59,,,,,,,
2008,236,8,24,13.03,0,2.73,114.30,153.04,-46.74,106.29,,,,,,,
2008,237,8,25,7.70,0,3.14,296.71,51.50,-8.27,43.22,,,,,,,
2008,238,8,26,3.83,1.2,6.08,304.13,36.77,-8.65,28.13,,,,,,,
2008,239,8,27,6.30,0,3.59,178.48,100.49,-26.14,74.35,,,,,,,
2008,240,8,28,8.67,0.4,4.28,145.28,30.16,-20.37,9.79,,,,,,,
2008,241,8,29,3.91,0.1,4.54,286.05,44.16,-7.97,36.18,,,,,,,
2008,242,8,30,4.21,2.5,3.60,250.43,44.17,-7.64,36.53,,,,,,,
2008,243,8,31,2.43,0.2,4.00,226.33,112.34,-34.52,77.82,,,,,,,
2008,244,9,1,7.60,0.4,2.64,200.23,127.73,-38.58,89.15,,,,,,,
2008,245,9,2,9.62,0,2.48,167.13,123.39,-51.35,72.03,,,,,,,
2008,246,9,3,7.53,0,2.21,241.03,110.50,-46.22,64.28,,,,,,,
2008,247,9,4,5.09,0,4.85,278.21,60.90,-19.26,41.64,,,,,,,
2008,248,9,5,11.57,0,3.18,179.62,117.99,-45.55,72.45,,,,,,,
2008,249,9,6,8.88,0,4.36,206.79,106.37,-41.85,64.51,,,,,,,
2008,250,9,7,4.08,0,4.13,124.66,102.38,-51.24,51.15,,,,,,,
2008,251,9,8,4.60,0,3.95,61.66,89.10,-45.07,44.04,,,,,,,
2008,252,9,9,6.31,0,4.91,83.07,95.95,-50.00,45.96,,,,,,,
2008,253,9,10,6.36,0,4.88,109.65,90.99,-59.59,31.40,,,,,,,
2008,254,9,11,7.38,0,3.22,125.16,48.72,-29.48,19.24,,,,,,,
2008,255,9,12,8.20,0,2.58,206.30,80.03,-30.23,49.80,,,,,,,
2008,256,9,13,3.75,0,3.61,331.71,37.68,-6.97,30.71,,,,,,,
2008,257,9,14,2.27,0.4,4.74,284.07,58.95,-19.15,39.81,,,,,,,
2008,258,9,15,4.97,0.1,4.05,119.76,85.72,-38.76,46.97,,,,,,,
2008,259,9,16,7.46,0,3.33,93.51,92.58,-55.84,36.74,,,,,,,
2008,260,9,17,7.30,0.3,2.93,122.42,37.64,-20.21,17.44,,,,,,,
2008,261,9,18,4.48,23.2,6.71,281.66,15.96,-3.28,12.68,,,,,,,
2008,262,9,19,2.09,0.1,6.12,156.05,14.45,-6.11,8.33,,,,,,,
2008,263,9,20,0.40,0.4,3.33,43.50,28.58,-11.44,17.14,,,,,,,
2008,264,9,21,0.50,0.1,5.36,54.34,21.59,-9.47,12.12,,,,,,,
2008,265,9,22,0.78,0,5.56,74.53,35.16,-18.10,17.06,,,,,,,
2008,266,9,23,2.26,0,4.86,101.20,35.44,-16.45,18.99,,,,,,,
2008,267,9,24,1.22,1.6,2.44,274.50,33.61,-5.76,27.84,,,,,,,
2008,268,9,25,-0.18,0,2.10,61.64,37.81,-10.49,27.32,,,,,,,
2008,269,9,26,-0.82,0,1.62,58.69,18.77,-15.25,3.52,,,,,,,
2008,270,9,27,-0.85,0.1,1.74,241.66,23.24,-19.11,4.13,,,,,,,
2008,271,9,28,-1.80,0,4.24,282.50,27.17,-25.05,2.12,,,,,,,
2008,272,9,29,-3.86,0,2.15,168.56,3.73,-8.78,-5.05,,,,,,,
2008,273,9,30,-4.66,0,1.19,82.38,21.77,-23.78,-2.01,,,,,,,
2008,274,10,1,-3.28,0,1.33,144.36,8.55,-15.22,-6.67,,,,,,,
2008,275,10,2,-3.19,0,1.70,137.64,12.46,-19.35,-6.89,,,,,,,
2008,276,10,3,-3.82,0,4.97,117.68,13.34,-29.14,-15.79,,,,,,,
2008,277,10,4,-1.60,0,1.86,172.51,9.24,-16.17,-6.92,,,,,,,
2008,278,10,5,-1.93,0,2.79,178.81,6.70,-10.77,-4.07,,,,,,,
2008,279,10,6,-4.00,0,4.76,326.77,8.22,-15.64,-7.42,,,,,,,
2008,280,10,7,-3.15,0,5.02,152.93,4.63,-10.34,-5.72,,,,,,,
2008,281,10,8,-4.77,0,4.36,118.63,10.97,-28.31,-17.34,,,,,,,
2008,282,10,9,-4.92,0,7.34,132.43,15.49,-48.88,-33.39,,,,,,,
2008,283,10,10,-3.72,0,9.01,137.41,4.75,-29.61,-24.86,,,,,,,
2008,284,10,11,-3.58,0,8.24,136.03,14.77,-58.80,-44.03,,,,,,,
2008,285,10,12,-3.19,0,7.10,162.43,15.79,-43.12,-27.33,,,,,,,
2008,286,10,13,-1.29,0,2.14,213.47,13.51,-14.38,-0.87,,,,,,,
2008,287,10,14,0.45,0.9,1.19,117.81,12.65,0.65,13.30,,,,,,,
2008,288,10,15,-1.13,0,1.05,147.96,14.32,-5.28,9.03,,,,,,,
2008,289,10,16,-1.96,0,1.83,165.77,3.19,-2.13,1.06,,,,,,,
2008,290,10,17,-2.73,0,3.18,107.93,1.96,-0.99,0.97,,,,,,,
2008,291,10,18,-4.24,0,1.36,240.89,2.58,2.18,4.76,,,,,,,
2008,292,10,19,-6.27,0,1.69,94.43,2.01,1.44,3.45,,,,,,,
2008,293,10,20,-9.95,0,2.22,77.14,14.05,-0.46,13.58,,,,,,,
2008,294,10,21,-12.63,0,4.76,86.63,1.95,-8.12,-6.16,,,,,,,
2008,295,10,22,-9.53,0,7.02,91.96,2.53,-5.94,-3.41,,,,,,,
2008,296,10,23,-4.75,0,6.73,102.67,2.98,-7.97,-4.99,,,,,,,
2008,297,10,24,-4.76,0,4.74,96.63,4.94,-26.44,-21.49,,,,,,,
2008,298,10,25,-6.41,0,3.24,88.02,9.59,-36.16,-26.57,,,,,,,
2008,299,10,26,-8.29,0,1.79,91.11,4.07,-8.95,-4.88,,,,,,,
2008,300,10,27,-8.66,0,0.39,192.77,-3.08,-1.35,-4.43,,,,,,,
2008,301,10,28,-4.05,0,1.71,272.90,-2.70,0.04,-2.66,,,,,,,
2008,302,10,29,-7.62,0,3.11,303.30,-3.04,1.02,-2.02,,,,,,,
2008,303,10,30,-6.60,0,3.50,277.38,-2.45,0.55,-1.90,,,,,,,
2008,304,10,31,-8.86,0,2.05,251.57,-2.54,2.22,-0.32,,,,,,,
2008,305,11,1,-11.60,0,4.81,307.15,-0.87,-1.70,-2.57,,,,,,,
2008,306,11,2,-14.11,0,2.72,295.78,-0.95,-8.34,-9.30,,,,,,,
2008,307,11,3,-14.96,0,1.82,139.27,-0.91,-7.76,-8.66,,,,,,,
2008,308,11,4,-20.04,0,4.21,121.11,4.63,-27.04,-22.40,,,,,,,
2008,309,11,5,-17.01,0,5.15,71.31,-0.84,-10.07,-10.91,,,,,,,
2008,310,11,6,-10.41,0,5.66,32.39,-0.31,-5.93,-6.23,,,,,,,
2008,311,11,7,-11.18,0,5.77,26.37,-0.24,-10.88,-11.12,,,,,,,
2008,312,11,8,-12.47,0,3.66,36.37,-0.36,-11.28,-11.64,,,,,,,
2008,313,11,9,-19.07,0,1.48,176.27,2.38,-1.14,1.24,,,,,,,
2008,314,11,10,-26.48,0,1.19,112.40,0.85,-0.09,0.76,,,,,,,
2008,315,11,11,-26.59,0,2.56,128.24,1.61,-0.23,1.39,,,,,,,
2008,316,11,12,-19.46,0,3.34,156.16,-0.03,-8.22,-8.25,,,,,,,
2008,317,11,13,-20.38,0,3.18,204.89,0.64,-9.82,-9.19,,,,,,,
2008,318,11,14,-21.14,0,3.09,244.16,-0.38,-2.23,-2.60,,,,,,,
2008,319,11,15,-18.10,0,9.21,308.62,-0.63,-13.40,-14.02,,,,,,,
2008,320,11,16,-22.52,0,4.40,249.13,0.28,-38.23,-37.95,,,,,,,
2008,321,11,17,-24.79,0,1.61,144.23,-1.09,-12.38,-13.47,,,,,,,
2008,322,11,18,-24.65,0,0.90,148.31,-1.68,-16.58,-18.26,,,,,,,
2008,323,11,19,-18.02,0,2.04,73.97,-0.63,-3.40,-4.04,,,,,,,
2008,324,11,20,-20.11,0,1.66,137.00,-1.64,-4.70,-6.34,,,,,,,
2008,325,11,21,-23.60,0,1.74,151.93,-1.40,-0.33,-1.73,,,,,,,
2008,326,11,22,-29.01,0,1.39,133.10,-2.08,-0.48,-2.56,,,,,,,
2008,327,11,23,-27.42,0,0.98,108.38,-1.59,-0.41,-1.99,,,,,,,
2008,328,11,24,-22.97,0,2.19,225.08,-0.84,-0.43,-1.28,,,,,,,
2008,329,11,25,-25.64,0,1.18,74.91,-2.05,-0.53,-2.58,,,,,,,
2008,330,11,26,-20.83,0,1.62,90.92,-0.88,-0.25,-1.13,,,,,,,
2008,331,11,27,-17.97,0,3.05,116.33,-1.66,-0.43,-2.09,,,,,,,
2008,332,11,28,-19.05,0,2.66,108.75,-2.03,-0.47,-2.50,,,,,,,
2008,333,11,29,-20.72,0,1.91,257.84,-1.58,-0.64,-2.22,,,,,,,
2008,334,11,30,-19.04,0,2.04,213.56,-1.11,-0.39,-1.50,,,,,,,
2008,335,12,1,-14.37,0,5.17,166.60,-1.01,-0.17,-1.18,,,,,,,
2008,336,12,2,-10.85,0,5.19,165.71,-1.25,-6.87,-8.12,,,,,,,
2008,337,12,3,-10.98,0,8.77,261.57,-0.79,-16.19,-16.98,,,,,,,
2008,338,12,4,-17.46,0,5.17,275.03,-1.94,-30.34,-32.28,,,,,,,
2008,339,12,5,-20.85,0,3.18,137.28,-1.88,-19.82,-21.70,,,,,,,
2008,340,12,6,-12.36,0,6.05,167.17,0.20,4.65,4.85,,,,,,,
2008,341,12,7,-16.02,0,3.74,161.39,-0.97,-10.99,-11.96,,,,,,,
2008,342,12,8,-13.12,0,1.09,216.87,-0.43,-1.09,-1.52,,,,,,,
2008,343,12,9,-15.44,0,0.50,143.70,-0.88,-0.27,-1.15,,,,,,,
2008,344,12,10,-16.70,0,4.51,100.43,0.02,1.96,1.97,,,,,,,
2008,345,12,11,-19.56,0,6.29,110.77,-0.18,-2.73,-2.91,,,,,,,
2008,346,12,12,-23.88,0,7.73,164.25,-0.12,-2.84,-2.96,,,,,,,
2008,347,12,13,-21.19,0,4.08,250.68,-0.38,-6.39,-6.76,,,,,,,
2008,348,12,14,-24.36,0,2.40,267.95,-0.94,-8.75,-9.69,,,,,,,
2008,349,12,15,-24.71,0,2.56,113.84,-0.79,-1.39,-2.18,,,,,,,
2008,350,12,16,-29.83,0,2.62,97.14,-1.39,-0.34,-1.73,,,,,,,
2008,351,12,17,-27.03,0,3.52,128.90,-1.14,0.13,-1.01,,,,,,,
2008,352,12,18,-27.25,0,1.85,232.93,-0.70,-2.50,-3.20,,,,,,,
2008,353,12,19,-21.55,0,4.56,243.79,-0.60,-11.71,-12.30,,,,,,,
2008,354,12,20,-25.38,0,1.88,129.64,-0.82,-11.13,-11.94,,,,,,,
2008,355,12,21,-20.83,0,6.14,114.51,-1.51,-19.13,-20.64,,,,,,,
2008,356,12,22,-18.06,0,7.61,130.05,-1.87,-41.06,-42.93,,,,,,,
2008,357,12,23,-19.43,0,4.77,113.43,-1.35,-27.68,-29.03,,,,,,,
2008,358,12,24,-17.38,0,2.80,151.16,-0.72,-12.88,-13.60,,,,,,,
2008,359,12,25,-23.03,0,4.34,325.27,-1.91,-22.96,-24.87,,,,,,,
2008,360,12,26,-26.13,0,2.01,269.21,-1.32,-6.68,-8.00,,,,,,,
2008,361,12,27,-26.80,0,5.71,111.25,-0.70,-3.24,-3.94,,,,,,,
2008,362,12,28,-24.30,0,5.83,103.37,-0.97,-19.45,-20.42,,,,,,,
2008,363,12,29,-29.33,0,2.95,91.01,-1.86,-29.32,-31.18,,,,,,,
2008,364,12,30,-26.24,0,7.19,151.51,-1.35,-15.53,-16.88,,,,,,,
2008,365,12,31,-22.56,0,7.80,286.11,-1.32,-7.86,-9.17,,,,,,,
2008,1,1,1,-23.10,0,7.27,258.00,-1.02,-5.34,-6.36,,,,,,,
2008,2,1,2,-17.69,0,12.42,290.28,-0.64,-13.13,-13.77,,,,,,,
2008,3,1,3,-28.54,0,2.79,218.97,-1.98,-25.58,-27.57,,,,,,,
2008,4,1,4,-24.64,0,4.50,201.98,-0.89,-15.04,-15.93,,,,,,,
2008,5,1,5,-26.23,0,3.16,158.59,-0.48,-10.65,-11.14,,,,,,,
2008,6,1,6,-19.58,0,2.17,239.83,0.16,1.17,1.33,,,,,,,
2008,7,1,7,-22.13,0,3.41,262.34,-0.39,-6.13,-6.52,,,,,,,
2008,8,1,8,-23.79,0,8.36,296.88,-1.36,-25.31,-26.68,,,,,,,
2008,9,1,9,-30.91,0,4.62,295.13,-2.21,-15.35,-17.56,,,,,,,
2008,10,1,10,-35.22,0,2.55,242.64,-2.20,-6.79,-8.99,,,,,,,
2008,11,1,11,-40.38,0,1.56,90.08,-2.13,-4.85,-6.98,,,,,,,
2008,12,1,12,-41.45,0,1.42,107.83,-1.75,-3.65,-5.40,,,,,,,
2008,13,1,13,-35.16,0,5.16,139.89,-1.15,-3.99,-5.14,,,,,,,
2008,14,1,14,-34.37,0,3.51,202.77,-1.60,-3.07,-4.67,,,,,,,
2008,15,1,15,-36.65,0,3.05,236.15,-2.01,-2.96,-4.97,,,,,,,
2008,16,1,16,-37.71,0,3.06,201.00,-1.54,-2.33,-3.87,,,,,,,
2008,17,1,17,-37.22,0,2.66,132.01,-1.17,-1.68,-2.85,,,,,,,
2008,18,1,18,-27.99,0,3.01,244.02,-0.37,-1.28,-1.66,,,,,,,
2008,19,1,19,-27.40,0,1.58,143.33,-0.06,-0.17,-0.23,,,,,,,
2008,20,1,20,-26.62,0,1.13,102.68,-0.98,-0.76,-1.74,,,,,,,
2008,21,1,21,-25.19,0,3.36,131.36,-0.09,-0.09,-0.18,,,,,,,
2008,22,1,22,-23.57,0,6.89,293.21,-0.28,-7.72,-8.00,,,,,,,
2008,23,1,23,-27.63,0,2.08,159.97,-0.88,-16.10,-16.99,,,,,,,
2008,24,1,24,-22.04,0,7.31,158.83,0.35,-7.10,-6.75,,,,,,,
2008,25,1,25,-20.65,0,9.21,158.78,0.72,-16.12,-15.39,,,,,,,
2008,26,1,26,-17.61,0,5.20,237.92,0.27,-22.56,-22.29,,,,,,,
2008,27,1,27,-15.21,0,2.95,253.59,-0.19,-8.18,-8.37,,,,,,,
2008,28,1,28,-20.15,0,7.05,46.99,-0.22,-9.18,-9.40,,,,,,,
2008,29,1,29,-24.31,0,8.02,82.78,0.34,-21.19,-20.85,,,,,,,
2008,30,1,30,-24.29,0,8.42,111.15,-0.21,-34.55,-34.76,,,,,,,
2008,31,1,31,-20.01,0,6.83,197.99,0.10,-6.56,-6.46,,,,,,,
2008,32,2,1,-18.15,0,8.08,296.76,-0.12,-11.17,-11.29,,,,,,,
2008,33,2,2,-21.47,0,8.17,272.80,-0.34,-14.78,-15.12,,,,,,,
2008,34,2,3,-21.44,0,8.65,272.60,-0.28,-18.69,-18.97,,,,,,,
2008,35,2,4,-30.49,0,5.24,260.10,-0.20,-31.25,-31.45,,,,,,,
2008,36,2,5,-34.02,0,4.86,171.04,6.42,-28.95,-22.54,,,,,,,
2008,37,2,6,-30.42,0,5.21,105.84,1.00,-15.99,-14.99,,,,,,,
2008,38,2,7,-26.13,0,1.93,203.82,4.70,-18.02,-13.32,,,,,,,
2008,39,2,8,-24.03,0,1.78,152.74,0.72,-0.55,0.17,,,,,,,
2008,40,2,9,-19.36,0,2.20,231.32,0.93,-3.17,-2.24,,,,,,,
2008,41,2,10,-18.84,0,3.73,99.25,1.03,-0.92,0.12,,,,,,,
2008,42,2,11,-17.98,0,5.97,89.27,1.28,-8.05,-6.77,,,,,,,
2008,43,2,12,-17.82,0,5.55,91.72,0.75,-2.15,-1.40,,,,,,,
2008,44,2,13,-17.71,0,4.57,109.60,2.44,-12.64,-10.20,,,,,,,
2008,45,2,14,-22.36,0,1.30,82.37,7.11,-15.13,-8.03,,,,,,,
2008,46,2,15,-18.79,0,0.00,,0.82,1.76,2.58,,,,,,,
2008,47,2,16,-21.13,0,0.00,,0.31,-0.17,0.15,,,,,,,
2008,48,2,17,-22.51,0,0.00,,-0.31,-0.33,-0.63,,,,,,,
2008,49,2,18,-20.55,0,1.34,77.35,-0.78,-0.03,-0.81,,,,,,,
2008,50,2,19,-16.18,0,2.98,66.81,-0.08,-0.05,-0.14,,,,,,,
2008,51,2,20,-17.85,0,7.65,66.77,-0.18,-4.93,-5.11,,,,,,,
2008,52,2,21,-27.01,0,4.24,65.43,12.99,-25.77,-12.78,,,,,,,
2008,53,2,22,-26.06,0,6.21,70.97,3.62,-13.64,-10.02,,,,,,,
2008,54,2,23,-25.21,0,4.21,227.93,2.49,-7.41,-4.91,,,,,,,
2008,55,2,24,-27.77,0,2.54,305.11,10.00,-25.20,-15.20,,,,,,,
2008,56,2,25,-37.60,0,0.98,224.71,19.10,-19.15,-0.05,,,,,,,
2008,57,2,26,-32.01,0,2.30,104.31,1.24,-4.72,-3.48,,,,,,,
2008,58,2,27,-33.44,0,2.23,123.66,7.68,-6.61,1.06,,,,,,,
2008,59,2,28,-27.67,0,1.54,216.76,5.88,-8.83,-2.95,,,,,,,
2008,60,3,1,-23.40,0,1.95,261.06,2.18,-1.24,0.93,,,,,,,
2008,61,3,2,-22.84,0,3.45,307.54,2.93,5.31,8.24,,,,,,,
2008,62,3,3,-19.75,0,5.48,284.14,3.47,2.84,6.31,,,,,,,
2008,63,3,4,-17.40,0,2.13,195.81,2.79,2.23,5.02,,,,,,,
2008,64,3,5,-16.84,0,5.24,82.38,5.05,-5.59,-0.54,,,,,,,
2008,65,3,6,-18.64,0,3.89,75.92,21.17,-20.01,1.16,,,,,,,
2008,66,3,7,-16.32,0,5.38,259.02,5.05,-6.85,-1.80,,,,,,,
2008,67,3,8,-21.07,0,4.58,200.83,15.52,-31.71,-16.19,,,,,,,
2008,68,3,9,-24.03,0,1.80,145.69,11.56,-13.83,-2.27,,,,,,,
2008,69,3,10,-22.00,0,3.71,252.71,4.82,-12.93,-8.11,,,,,,,
2008,70,3,11,-25.19,0,2.75,111.69,22.75,-27.87,-5.12,,,,,,,
2008,71,3,12,-22.04,0,5.69,285.92,6.02,-13.31,-7.29,,,,,,,
2008,72,3,13,-23.35,0,2.13,243.85,7.82,-19.90,-12.08,,,,,,,
2008,73,3,14,-27.60,0,2.09,241.52,15.40,-14.21,1.19,,,,,,,
2008,74,3,15,-21.10,0,7.18,326.89,7.02,-4.73,2.30,,,,,,,
2008,75,3,16,-26.33,0,5.73,276.49,18.57,-35.85,-17.28,,,,,,,
2008,76,3,17,-28.73,0,3.26,179.19,25.35,-36.22,-10.88,,,,,,,
2008,77,3,18,-15.98,0,6.60,228.60,8.64,-18.86,-10.22,,,,,,,
2008,78,3,19,-21.73,0,3.22,168.92,20.89,-32.60,-11.72,,,,,,,
2008,79,3,20,-31.25,0,1.54,76.76,28.43,-33.28,-4.86,,,,,,,
2008,80,3,21,-29.46,0,2.89,226.60,28.48,-28.24,0.24,,,,,,,
2008,81,3,22,-25.58,0,3.25,306.25,24.52,-29.90,-5.38,,,,,,,
2008,82,3,23,-29.97,0,1.17,154.27,33.64,-24.80,8.85,,,,,,,
2008,83,3,24,-29.11,0,2.39,65.43,29.92,-33.33,-3.41,,,,,,,
2008,84,3,25,-26.13,0,0.89,178.73,18.25,-7.81,10.44,,,,,,,
2008,85,3,26,-22.05,0,3.01,238.78,15.94,-16.88,-0.93,,,,,,,
2008,86,3,27,-22.26,0,4.40,91.63,18.58,-11.68,6.89,,,,,,,
2008,87,3,28,-17.34,0,7.06,83.80,19.92,-34.08,-14.16,,,,,,,
2008,88,3,29,-18.16,0,5.18,59.70,12.98,-11.14,1.84,,,,,,,
2008,89,3,30,-15.69,0,2.27,241.58,11.48,-2.77,8.70,,,,,,,
2008,90,3,31,-14.78,0,3.90,151.68,23.44,-25.25,-1.81,,,,,,,
2008,91,4,1,-17.41,0,2.99,60.53,21.26,-23.51,-2.26,,,,,,,
2008,92,4,2,-18.22,0,2.63,94.42,14.24,-16.43,-2.19,,,,,,,
2008,93,4,3,-12.70,0,2.17,79.81,16.71,-8.61,8.10,,,,,,,
2008,94,4,4,-13.79,0,1.70,173.37,19.48,-8.14,11.34,,,,,,,
2008,95,4,5,-16.41,0,1.40,216.00,28.28,-22.52,5.76,,,,,,,
2008,96,4,6,-13.45,0,0.90,188.41,13.25,-7.68,5.57,,,,,,,
2008,97,4,7,-14.59,0,1.82,251.69,7.19,-5.46,1.73,,,,,,,
2008,98,4,8,-21.25,0,2.86,287.02,33.98,-26.60,7.38,,,,,,,
2008,99,4,9,-20.62,0,1.35,234.80,25.85,-8.33,17.53,,,,,,,
2008,100,4,10,-14.88,0,3.60,124.02,29.77,-32.01,-2.24,,,,,,,
2008,101,4,11,-7.17,0,5.97,198.35,15.28,-33.44,-18.16,,,,,,,
2008,102,4,12,-4.31,0,2.58,141.10,30.11,-33.27,-3.16,,,,,,,
2008,103,4,13,-2.74,2.1,4.50,164.31,25.27,-29.69,-4.42,,,,,,,
2008,104,4,14,-2.03,0,8.51,241.00,31.71,-42.36,-10.65,,,,,,,
2008,105,4,15,-6.19,0,3.32,243.82,35.13,-36.06,-0.94,,,,,,,
2008,106,4,16,-9.62,0,2.76,103.65,45.53,-47.39,-1.85,,,,,,,
2008,107,4,17,-4.71,0,4.17,116.16,37.92,-49.08,-11.17,,,,,,,
2008,108,4,18,-4.41,0,3.51,86.30,41.08,-44.82,-3.74,,,,,,,
2008,109,4,19,-1.26,0,3.30,100.30,41.69,-41.40,0.30,,,,,,,
2008,110,4,20,1.63,0,2.98,102.33,48.34,-37.98,10.35,,,,,,,
2008,111,4,21,-2.53,0,3.97,216.93,29.02,-19.43,9.59,,,,,,,
2008,112,4,22,-1.98,0,2.80,195.96,29.21,-21.74,7.46,,,,,,,
2008,113,4,23,-4.18,0,2.96,82.01,14.35,-24.38,-10.03,,,,,,,
2008,114,4,24,-1.91,0,3.67,175.89,31.94,-37.32,-5.38,,,,,,,
2008,115,4,25,-4.31,0,2.92,218.13,40.91,-38.04,2.87,,,,,,,
2008,116,4,26,-6.07,0,1.93,217.38,37.66,-11.82,25.84,,,,,,,
2008,117,4,27,-3.50,0,1.35,136.42,46.07,-38.67,7.41,,,,,,,
2008,118,4,28,-4.30,0,3.94,54.88,28.70,-18.55,10.15,,,,,,,
2008,119,4,29,-2.71,0,7.33,64.06,18.49,-4.17,14.31,,,,,,,
2008,120,4,30,-5.25,0,10.43,69.12,34.88,-18.03,16.86,,,,,,,
2008,121,5,1,-7.09,0,9.57,69.12,39.39,-30.93,8.46,,,,,,,
2008,122,5,2,-8.09,0,8.34,58.63,52.53,-44.92,7.61,,,,,,,
2008,123,5,3,-7.69,0,3.01,144.84,23.53,-9.09,14.44,,,,,,,
2008,124,5,4,-9.42,0,2.80,311.87,23.63,-12.21,11.42,,,,,,,
2008,125,5,5,-12.17,0,5.17,293.51,56.60,-40.12,16.48,,,,,,,
2008,126,5,6,-12.33,0,5.00,280.02,59.22,-52.56,6.67,,,,,,,
2008,127,5,7,-11.42,0,3.52,275.79,55.08,-38.37,16.71,,,,,,,
2008,128,5,8,-9.78,0,3.37,127.24,39.94,-34.99,4.94,,,,,,,
2008,129,5,9,-10.71,0,2.27,147.65,17.92,-9.56,8.36,,,,,,,
2008,130,5,10,-11.46,0,2.00,231.26,35.66,-22.41,13.25,,,,,,,
2008,131,5,11,-11.78,0,3.80,58.97,38.66,-24.49,14.17,,,,,,,
